date,adjClose
2016-11-23 00:00:00+00:00,19.1633748698
2016-11-25 00:00:00+00:00,19.1869859024
2016-11-28 00:00:00+00:00,19.0902854275
2016-11-29 00:00:00+00:00,19.2710347319
2016-11-30 00:00:00+00:00,19.1628107837
2016-12-01 00:00:00+00:00,19.0177600713
2016-12-02 00:00:00+00:00,19.0902854275
2016-12-05 00:00:00+00:00,19.6003804328
2016-12-06 00:00:00+00:00,19.6704882771
2016-12-07 00:00:00+00:00,20.2909829913
2016-12-08 00:00:00+00:00,20.1862241434
2016-12-09 00:00:00+00:00,20.1775211007
2016-12-12 00:00:00+00:00,20.2238567449
2016-12-13 00:00:00+00:00,20.4060565565
2016-12-14 00:00:00+00:00,20.0734069227
2016-12-15 00:00:00+00:00,20.1298155331
2016-12-16 00:00:00+00:00,20.2103992622
2016-12-19 00:00:00+00:00,20.1761511773
2016-12-20 00:00:00+00:00,20.2345743809
2016-12-21 00:00:00+00:00,20.3147793665
2016-12-22 00:00:00+00:00,20.3066175427
2016-12-23 00:00:00+00:00,20.3401626384
2016-12-27 00:00:00+00:00,20.3800739567
2016-12-28 00:00:00+00:00,20.2331611288
2016-12-29 00:00:00+00:00,20.3882357804
2016-12-30 00:00:00+00:00,20.4861776657
2017-01-03 00:00:00+00:00,20.4861776657
2017-01-04 00:00:00+00:00,20.6412523173
2017-01-05 00:00:00+00:00,20.8371360879
2017-01-06 00:00:00+00:00,20.7718414977
2017-01-09 00:00:00+00:00,20.7555178501
2017-01-10 00:00:00+00:00,20.7675157311
2017-01-11 00:00:00+00:00,20.9350779731
2017-01-12 00:00:00+00:00,20.8697833829
2017-01-13 00:00:00+00:00,20.8697833829
2017-01-17 00:00:00+00:00,20.9919658848
2017-01-18 00:00:00+00:00,21.049017033
2017-01-19 00:00:00+00:00,20.9432397969
2017-01-20 00:00:00+00:00,21.1146380961
2017-01-23 00:00:00+00:00,21.081990801
2017-01-24 00:00:00+00:00,21.1962563338
2017-01-25 00:00:00+00:00,21.5717002273
2017-01-26 00:00:00+00:00,21.4982438133
2017-01-27 00:00:00+00:00,21.4655965182
2017-01-30 00:00:00+00:00,21.196337952
2017-01-31 00:00:00+00:00,21.18809451
2017-02-01 00:00:00+00:00,21.3431691617
2017-02-02 00:00:00+00:00,21.4166255756
2017-02-03 00:00:00+00:00,21.2411463645
2017-02-06 00:00:00+00:00,20.975887092
2017-02-07 00:00:00+00:00,20.9922107395
2017-02-08 00:00:00+00:00,20.9960467967
2017-02-09 00:00:00+00:00,21.1194535721
2017-02-10 00:00:00+00:00,21.1012527051
2017-02-13 00:00:00+00:00,21.2207418051
2017-02-14 00:00:00+00:00,21.1962563338
2017-02-15 00:00:00+00:00,21.2370654526
2017-02-16 00:00:00+00:00,21.2778745715
