Date,VUSA.DE,VWCE.DE,IS3N.DE,EXS1.DE,VECP.DE
2022-04-11,74.42261505126953,100.63999938964844,29.950000762939453,120.30000305175781,46.54595947265625
2022-04-12,74.85201263427734,101.08000183105469,30.1200008392334,119.5199966430664,46.60131072998047
2022-04-13,74.46110534667969,100.77999877929688,30.208999633789062,119.23999786376953,46.593929290771484
2022-04-14,74.90784454345703,101.27999877929688,30.117000579833984,119.87999725341797,46.565372467041016
2022-04-19,75.2139892578125,101.23999786376953,29.733999252319336,119.86000061035156,46.391876220703125
2022-04-20,75.24864959716797,101.33999633789062,29.56599998474121,121.63999938964844,46.43802261352539
2022-04-21,75.31221008300781,101.23999786376953,29.20800018310547,122.86000061035156,46.28110885620117
2022-04-22,73.3500747680664,99.13999938964844,29.106000900268555,119.72000122070312,46.1168327331543
2022-04-25,72.0926742553711,97.52999877929688,28.63599967956543,118.08000183105469,46.22759246826172
2022-04-26,72.20436096191406,97.27999877929688,28.45599937438965,116.4800033569336,46.24235534667969
2022-04-27,73.04776000976562,98.3499984741211,28.868999481201172,116.68000030517578,46.123294830322266
2022-04-28,73.2557144165039,98.87999725341797,29.097000122070312,118.23999786376953,46.00239562988281
2022-04-29,73.22491455078125,99.41999816894531,29.81399917602539,119.4000015258789,45.84456253051758
2022-05-02,71.6074447631836,97.3499984741211,29.340999603271484,117.77999877929688,45.810428619384766
2022-05-03,72.66456604003906,98.5999984741211,29.56800079345703,118.54000091552734,45.84272766113281
2022-05-04,71.8154067993164,97.37999725341797,29.128000259399414,118.0999984741211,45.668296813964844
2022-05-05,72.3237533569336,97.55999755859375,28.82900047302246,117.41999816894531,45.5603141784668
2022-05-06,71.22232055664062,96.06999969482422,28.43000030517578,115.33999633789062,45.252044677734375
2022-05-09,69.60102081298828,93.68000030517578,27.711000442504883,113.0199966430664,45.19759750366211
2022-05-10,68.94633483886719,93.36000061035156,27.56999969482422,114.30000305175781,45.43661880493164
2022-05-11,69.73580932617188,94.25,27.930999755859375,116.68000030517578,45.582454681396484
2022-05-12,68.96944427490234,93.5,27.76099967956543,115.9000015258789,45.75135040283203
2022-05-13,70.60806274414062,95.76000213623047,28.325000762939453,118.37999725341797,45.74304962158203
2022-05-16,70.12284851074219,95.25,28.347999572753906,117.5199966430664,45.74304962158203
2022-05-17,70.50409698486328,95.87000274658203,28.604000091552734,119.73999786376953,45.56769943237305
2022-05-18,69.24864196777344,94.5199966430664,28.363000869750977,118.16000366210938,45.50309371948242
2022-05-19,67.60035705566406,92.94999694824219,28.299999237060547,117.19999694824219,45.55548095703125
2022-05-20,67.08818054199219,92.80000305175781,28.43000030517578,117.83999633789062,45.52867889404297
2022-05-23,68.00088500976562,93.77999877929688,28.433000564575195,119.66000366210938,45.421546936035156
2022-05-24,66.21589660644531,91.51000213623047,27.573999404907227,117.4000015258789,45.51483917236328
2022-05-25,67.66970825195312,93.08000183105469,27.881000518798828,118.05999755859375,45.55640411376953
2022-05-26,68.94825744628906,94.4800033569336,28.23200035095215,120.04000091552734,45.63212966918945
2022-05-27,70.46173858642578,96.30000305175781,28.69700050354004,122.0199966430664,45.71894836425781
2022-05-30,70.96238708496094,96.93000030517578,29.041000366210938,122.94000244140625,45.61735534667969
2022-05-31,70.32117462158203,96.16999816894531,29.21299934387207,121.45999908447266,45.36336135864258
2022-06-01,70.25569915771484,96.0,29.117000579833984,120.80000305175781,45.287620544433594
2022-06-02,70.13633728027344,96.22000122070312,29.253999710083008,122.18000030517578,45.17584991455078
2022-06-03,70.10552215576172,95.86000061035156,28.92799949645996,122.0,45.09550857543945
2022-06-06,70.77560424804688,96.7699966430664,29.29199981689453,123.5999984741211,45.06227111816406
2022-06-07,70.46753692626953,96.37000274658203,29.090999603271484,122.76000213623047,45.06411361694336
2022-06-08,70.8064193725586,96.62000274658203,29.339000701904297,121.86000061035156,44.892311096191406
2022-06-09,70.2691879272461,95.79000091552734,29.05299949645996,119.77999877929688,44.47391128540039
2022-06-10,67.9354248046875,93.11000061035156,28.81100082397461,115.9800033569336,44.09431076049805
2022-06-13,66.34297943115234,90.94999694824219,28.118999481201172,113.30000305175781,43.5355339050293
2022-06-14,65.80767822265625,90.45999908447266,28.450000762939453,112.26000213623047,43.2076530456543
2022-06-15,66.35069274902344,91.18000030517578,28.60700035095215,113.77999877929688,43.57801818847656
2022-06-16,63.98698425292969,88.30999755859375,27.634000778198242,109.9000015258789,43.27730178833008
2022-06-17,64.10099029541016,88.51000213623047,27.844999313354492,110.69999694824219,43.310569763183594
2022-06-20,64.49713134765625,88.94999694824219,27.79400062561035,111.94000244140625,43.27176284790039
2022-06-21,65.2797622680664,89.94999694824219,28.077999114990234,112.16000366210938,43.30873489379883
2022-06-22,65.42274475097656,89.61000061035156,27.547000885009766,110.9800033569336,43.532386779785156
2022-06-23,65.71259307861328,89.66000366210938,27.658000946044922,108.91999816894531,43.8586311340332
2022-06-24,67.22759246826172,91.83999633789062,28.117000579833984,110.72000122070312,43.85771560668945
2022-06-27,67.61407470703125,92.11000061035156,28.163999557495117,111.33999633789062,43.683040618896484
2022-06-28,67.34740447998047,92.11000061035156,28.29199981689453,111.62000274658203,43.4427490234375
2022-06-29,66.80827331542969,91.47000122070312,28.14900016784668,109.9800033569336,43.4510612487793
2022-06-30,66.1493148803711,90.44999694824219,27.884000778198242,107.94000244140625,43.75236129760742
2022-07-01,66.64015197753906,90.97000122070312,27.910999298095703,108.23999786376953,44.1710205078125
2022-07-04,66.91648864746094,91.33000183105469,27.834999084472656,107.73999786376953,43.942745208740234
2022-07-05,67.0401611328125,91.05000305175781,27.80299949645996,104.63999938964844,44.258827209472656
2022-07-06,68.68460083007812,92.87000274658203,28.042999267578125,106.26000213623047,44.518516540527344
2022-07-07,70.03727722167969,94.81999969482422,28.868999481201172,108.36000061035156,44.385433197021484
2022-07-08,70.34646606445312,95.19999694824219,28.812000274658203,109.68000030517578,44.489871978759766
2022-07-11,70.10490417480469,94.6500015258789,28.33799934387207,108.37999725341797,44.709842681884766
2022-07-12,70.2131118774414,94.76000213623047,28.312999725341797,108.91999816894531,44.93534851074219
2022-07-13,68.96673583984375,93.43000030517578,28.13599967956543,107.62000274658203,44.761592864990234
2022-07-14,68.51068878173828,92.58999633789062,27.916000366210938,105.63999938964844,44.563018798828125
2022-07-15,70.00442504882812,94.12999725341797,27.96299934387207,108.5999984741211,44.82660675048828
2022-07-18,70.08558654785156,94.63999938964844,28.257999420166016,109.37999725341797,44.71562194824219
2022-07-19,69.93098449707031,94.62000274658203,28.202999114990234,112.31999969482422,44.7535514831543
2022-07-20,71.17159271240234,95.8499984741211,28.31599998474121,112.13999938964844,44.89227294921875
2022-07-21,71.26435089111328,96.05999755859375,28.45199966430664,111.81999969482422,44.90522003173828
2022-07-22,71.19864654541016,95.93000030517578,28.381000518798828,111.76000213623047,45.59796142578125
2022-07-25,71.1793212890625,95.97000122070312,28.368999481201172,111.41999816894531,45.62013626098633
2022-07-26,71.03823852539062,95.86000061035156,28.452999114990234,110.5199966430664,45.51654815673828
2022-07-27,71.86144256591797,96.77999877929688,28.604000091552734,111.08000183105469,45.62661361694336
2022-07-28,72.91267395019531,97.97000122070312,28.78499984741211,112.12000274658203,46.065914154052734
2022-07-29,73.57160186767578,98.69000244140625,28.601999282836914,113.77999877929688,46.08720397949219
2022-08-01,73.7242660522461,98.77999877929688,28.44700050354004,113.73999786376953,46.139923095703125
2022-08-02,73.8517837524414,98.87999725341797,28.511999130249023,113.5199966430664,46.02616882324219
2022-08-03,74.7735366821289,99.81999969482422,28.68899917602539,114.69999694824219,45.91886901855469
2022-08-04,74.32716369628906,99.41999816894531,28.719999313354492,115.30000305175781,45.98824691772461
2022-08-05,74.2923812866211,99.36000061035156,28.902999877929688,114.5199966430664,45.658058166503906
2022-08-08,74.75228118896484,100.0199966430664,28.9689998626709,115.4800033569336,45.81159210205078
2022-08-09,73.9735336303711,98.98999786376953,28.81100082397461,114.23999786376953,45.66270065307617
2022-08-10,74.48368072509766,99.75,28.77899932861328,115.5,45.90131378173828
2022-08-11,75.07306671142578,100.45999908447266,29.11199951171875,115.54000091552734,45.789390563964844
2022-08-12,75.90978240966797,101.30000305175781,29.343000411987305,116.4800033569336,45.717254638671875
2022-08-15,76.8643798828125,102.36000061035156,29.534000396728516,116.5199966430664,45.904998779296875
2022-08-16,77.50399780273438,102.9000015258789,29.566999435424805,117.36000061035156,45.6710205078125
2022-08-17,76.90690612792969,102.0199966430664,29.448999404907227,114.95999908447266,45.249271392822266
2022-08-18,77.53684997558594,102.80000305175781,29.48699951171875,115.5999984741211,45.157745361328125
2022-08-19,77.1832275390625,102.12000274658203,29.295000076293945,114.30000305175781,44.83003616333008
2022-08-22,76.76775360107422,101.68000030517578,29.388999938964844,111.63999938964844,44.51622772216797
2022-08-23,76.00834655761719,101.0199966430664,29.402999877929688,111.31999969482422,44.57731628417969
2022-08-24,76.28079986572266,101.4000015258789,29.597999572753906,111.58000183105469,44.504180908203125
2022-08-25,76.5764389038086,101.91999816894531,29.89299964904785,111.87999725341797,44.703216552734375
2022-08-26,75.53682708740234,100.5199966430664,29.724000930786133,109.33999633789062,44.381996154785156
2022-08-29,74.01409912109375,98.94000244140625,29.444000244140625,108.73999786376953,44.09315872192383
2022-08-30,73.06724548339844,97.7699966430664,29.058000564575195,109.26000213623047,44.00058364868164
2022-08-31,72.62086486816406,97.2300033569336,29.10300064086914,108.33999633789062,43.86820602416992
2022-09-01,72.46820831298828,96.56999969482422,28.961000442504883,106.5999984741211,43.80805206298828
2022-09-02,73.44214630126953,97.77999877929688,28.92099952697754,110.0199966430664,44.09223556518555
2022-09-05,72.77352905273438,97.19000244140625,28.96500015258789,107.5999984741211,43.8598747253418
2022-09-06,72.72135162353516,96.91000366210938,28.73200035095215,108.58000183105469,43.82655334472656
2022-09-07,72.71939849853516,96.56999969482422,28.54400062561035,108.95999908447266,43.899688720703125
2022-09-08,73.83826446533203,97.81999969482422,28.599000930786133,108.80000305175781,43.74231719970703
2022-09-09,74.19770050048828,98.55000305175781,28.767000198364258,110.37999725341797,43.7978630065918
2022-09-12,74.50493621826172,99.13999938964844,28.969999313354492,113.0199966430664,44.0024528503418
2022-09-13,73.10590362548828,97.5,28.66900062561035,111.27999877929688,43.714542388916016
2022-09-14,72.45857238769531,96.83999633789062,28.628000259399414,109.9000015258789,43.75897216796875
2022-09-15,71.97401428222656,96.20999908447266,28.378999710083008,109.27999877929688,43.587738037109375
2022-09-16,70.59911346435547,94.48999786376953,27.91699981689453,107.4000015258789,43.429283142089844
2022-09-19,70.89192962646484,94.66999816894531,27.89900016784668,108.0,43.421875
2022-09-20,70.95012664794922,94.6500015258789,28.027999877929688,106.80000305175781,43.077171325683594
2022-09-21,72.00311279296875,95.7300033569336,28.035999298095703,107.69999694824219,43.168914794921875
2022-09-22,70.2384262084961,93.79000091552734,27.799999237060547,105.72000122070312,42.92427444458008
2022-09-23,69.71289825439453,92.7699966430664,27.46500015258789,103.5999984741211,42.83161163330078
2022-09-26,70.24810791015625,93.08000183105469,27.429000854492188,103.27999877929688,42.54066467285156
2022-09-27,70.04255676269531,92.86000061035156,27.39699935913086,102.16000366210938,42.32291793823242
2022-09-28,70.16473388671875,93.12999725341797,27.229999542236328,102.76000213623047,42.439666748046875
2022-09-29,68.39810943603516,90.80999755859375,26.409000396728516,101.08000183105469,42.2283935546875
2022-09-30,68.66960144042969,91.33000183105469,26.548999786376953,102.0999984741211,42.69819259643555
2022-10-03,68.3651351928711,91.29000091552734,26.6560001373291,102.87999725341797,42.93818283081055
2022-10-04,69.6954345703125,93.26000213623047,27.145999908447266,106.83999633789062,43.1976318359375
2022-10-05,69.6935043334961,93.06999969482422,27.21299934387207,105.69999694824219,42.810306549072266
2022-10-06,70.57196807861328,93.72000122070312,27.391000747680664,105.19999694824219,42.67037582397461
2022-10-07,68.92168426513672,92.02999877929688,27.058000564575195,103.55999755859375,42.37572479248047
2022-10-10,68.52803802490234,91.47000122070312,26.79599952697754,103.5,42.1579704284668
2022-10-11,68.18478393554688,90.86000061035156,26.440000534057617,103.05999755859375,42.207088470458984
2022-10-12,68.04322052001953,90.5,26.31999969482422,102.62000274658203,42.08292007446289
2022-10-13,68.080078125,90.66000366210938,26.152999877929688,104.37999725341797,42.12897491455078
2022-10-14,68.27593994140625,90.69000244140625,26.148000717163086,104.87999725341797,41.97221755981445
